comment_id,comment_message
1047288361998938_1048875078506933,"b""\xe0\xb0\xa8\xe0\xb0\xae\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xa4\xe0\xb1\x87! \xe0\xb0\xb5\xe0\xb1\x88\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xb6\xe0\xb0\xbe\xe0\xb0\xb2 \xe0\xb0\xaa\xe0\xb0\xa6\xe0\xb0\xbe\xe0\xb0\xa8\xe0\xb0\xbf\xe0\xb0\x95\xe0\xb0\xbf \xe0\xb0\xac\xe0\xb0\xa6\xe0\xb1\x81\xe0\xb0\xb2\xe0\xb1\x81 \xe0\xb0\x86\xe0\xb0\xb8\xe0\xb1\x81\xe0\xb0\xaa\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xbf \xe0\xb0\x85\xe0\xb0\xa8\xe0\xb1\x86\xe0\xb0\xa1\xe0\xb0\xbf \xe0\xb0\xaa\xe0\xb0\xa1\xe0\xb0\xbf\xe0\xb0\x95\xe0\xb0\x9f\xe0\xb1\x8d\xe0\xb0\x9f\xe0\xb1\x81 \xe0\xb0\xaa\xe0\xb0\xa6\xe0\xb0\x82 \xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xb8\xe0\xb0\xbe\xe0\xb0\xb0 \xe0\xb0\xae\xe0\xb0\xbe\xe0\xb0\xa7\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xae\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb0\xb2\xe0\xb1\x8b \xe0\xb0\xb5\xe0\xb0\xbf\xe0\xb0\xaa\xe0\xb0\xb0\xe0\xb1\x80\xe0\xb0\xa4\xe0\xb0\x82\xe0\xb0\x97 \xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\x9a\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb0\x82\xe0\xb0\xb2\xe0\xb1\x8b\xe0\xb0\xa8\xe0\xb0\xbf\xe0\xb0\x95\xe0\xb0\xbf \xe0\xb0\xb5\xe0\xb0\x9a\xe0\xb1\x8d\xe0\xb0\x9a\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\xa6\xe0\xb0\xbf. \xe0\xb0\xb5\xe0\xb1\x88\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb1\x81\xe0\xb0\xb2\xe0\xb1\x81, \xe0\xb0\xb0\xe0\xb0\x9a\xe0\xb0\xaf\xe0\xb0\xbf\xe0\xb0\xa4\xe0\xb0\xb2\xe0\xb1\x81, \xe0\xb0\xad\xe0\xb0\xbe\xe0\xb0\xb7\xe0\xb0\xbe \xe0\xb0\xa8\xe0\xb0\xbf\xe0\xb0\xaa\xe0\xb1\x81\xe0\xb0\xa3\xe0\xb1\x81\xe0\xb0\xb2\xe0\xb1\x81 \xe0\xb0\x95\xe0\xb1\x82\xe0\xb0\xa1 \xe0\xb0\x97\xe0\xb1\x81\xe0\xb0\xa1\xe0\xb1\x8d\xe0\xb0\xa1\xe0\xb0\xbf\xe0\xb0\x97 \xe0\xb0\x85\xe0\xb0\xa8\xe0\xb1\x81\xe0\xb0\x95\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xa4\xe0\xb1\x81\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xb0\xe0\xb1\x81. \xe0\xb0\x86\xe0\xb0\xb8\xe0\xb1\x81\xe0\xb0\xaa\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xbf \xe0\xb0\x85\xe0\xb0\xb8\xe0\xb0\xb2\xe0\xb1\x88\xe0\xb0\xa8 \xe0\xb0\xa4\xe0\xb1\x86\xe0\xb0\xb2\xe0\xb1\x81\xe0\xb0\x97\xe0\xb1\x81 \xe0\xb0\xaa\xe0\xb0\xa6\xe0\xb0\xae\xe0\xb1\x88\xe0\xb0\xa8\xe0\xb0\x9f\xe0\xb1\x8d\xe0\xb0\xb2\xe0\xb1\x81 \xe0\xb0\xad\xe0\xb0\xbe\xe0\xb0\xb5\xe0\xb0\xbf\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xa4\xe0\xb1\x81\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xb0\xe0\xb1\x81. \xe0\xb0\xaa\xe0\xb0\xbe\xe0\xb0\xb6\xe0\xb1\x8d\xe0\xb0\x9a\xe0\xb0\xbe\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xaf \xe0\xb0\xaa\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb0\xa8\xe0\xb0\xb2\xe0\xb1\x8b \xe0\xb0\x95\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\x9f\xe0\xb0\xbf\xe0\xb0\xaf\xe0\xb0\xa8\xe0\xb1\x8d \xe0\xb0\xae\xe0\xb0\xbf\xe0\xb0\xb7\xe0\xb0\xa8\xe0\xb0\xb0\xe0\xb1\x80\xe0\xb0\xb2\xe0\xb1\x81 \xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\x9c\xe0\xb0\xb2 \xe0\xb0\xb2\xe0\xb1\x8b\xe0\xb0\xa8\xe0\xb0\xbf\xe0\xb0\x95\xe0\xb0\xbf \xe0\xb0\x9a\xe0\xb1\x8a\xe0\xb0\x9a\xe0\xb1\x8d\xe0\xb0\x9a\xe0\xb1\x81\xe0\xb0\x95 \xe0\xb0\xaa\xe0\xb1\x8b\xe0\xb0\xaf\xe0\xb1\x86\xe0\xb0\x9f\xe0\xb0\xbe\xe0\xb0\xa8\xe0\xb0\xbf\xe0\xb0\x95\xe0\xb0\xbf \xe0\xb0\x95\xe0\xb1\x8a\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xbf \xe0\xb0\xb5\xe0\xb0\xbf\xe0\xb0\xa6\xe0\xb1\x87\xe0\xb0\xb6\xe0\xb0\xbf \xe0\xb0\xaa\xe0\xb0\xa6\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb0\xa8\xe0\xb1\x81 \xe0\xb0\xa6\xe0\xb1\x87\xe0\xb0\xb6\xe0\xb0\xbf \xe0\xb0\xaa\xe0\xb0\xa6\xe0\xb0\xbe\xe0\xb0\xb2 \xe0\xb0\xb5\xe0\xb0\xb2\xe0\xb1\x86 \xe0\xb0\xae\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb1\x8d\xe0\xb0\xaa\xe0\xb1\x81 \xe0\xb0\x9a\xe0\xb1\x87\xe0\xb0\xb8\xe0\xb0\xbf\xe0\xb0\xa8\xe0\xb0\xaf\xe0\xb0\xbf. \xe0\xb0\x85\xe0\xb0\x82\xe0\xb0\xa6\xe0\xb1\x81\xe0\xb0\xb2\xe0\xb1\x8b \xe0\xb0\xb9\xe0\xb0\xbe\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xaa\xe0\xb0\xbf\xe0\xb0\x9f\xe0\xb0\xb2\xe0\xb1\x8d \xe0\xb0\x92\xe0\xb0\x95\xe0\xb0\x9f\xe0\xb0\xbf! \xe0\xb0\x89\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xa4\xe0\xb0\xb0\xe0\xb0\xbe\xe0\xb0\xa6\xe0\xb0\xbf\xe0\xb0\xa8 '\xe0\xb0\x86\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xaa\xe0\xb0\xa4\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb1\x8d' \xe0\xb0\x85\xe0\xb0\xa8\xe0\xb0\xbf, \xe0\xb0\xa6\xe0\xb0\x95\xe0\xb1\x8d\xe0\xb0\xb7\xe0\xb0\xbf\xe0\xb0\xa3\xe0\xb0\xbe\xe0\xb0\xa6\xe0\xb0\xbf\xe0\xb0\xa8 '\xe0\xb0\x86\xe0\xb0\xb8\xe0\xb1\x81\xe0\xb0\xaa\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xbf' \xe0\xb0\x85\xe0\xb0\xa8\xe0\xb0\xbf \xe0\xb0\xae\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb1\x8d\xe0\xb0\xaa\xe0\xb1\x81 \xe0\xb0\x9a\xe0\xb1\x87\xe0\xb0\xb8\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\xa1\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb1\x81. \xe0\xb0\xae\xe0\xb0\xa8 \xe0\xb0\xad\xe0\xb0\xbe\xe0\xb0\xb7\xe0\xb0\xb2\xe0\xb1\x8b \xe0\xb0\xb8\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\xaf\xe0\xb1\x88\xe0\xb0\xa8 \xe0\xb0\xaa\xe0\xb0\xa6\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb1\x81 \xe0\xb0\xb2\xe0\xb1\x87\xe0\xb0\xa8\xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xaa\xe0\xb1\x81\xe0\xb0\xa1\xe0\xb1\x81, \xe0\xb0\x85\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xa6\xe0\xb1\x87\xe0\xb0\xb6\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb0\xa8\xe0\xb1\x81 \xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xb5\xe0\xb1\x80\xe0\xb0\x95\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\x9a\xe0\xb0\xb5\xe0\xb0\x9a\xe0\xb1\x8d\xe0\xb0\x9a\xe0\xb1\x81. \xe0\xb0\x95\xe0\xb0\xbe\xe0\xb0\xa8\xe0\xb0\xbf, \xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xb5\xe0\xb0\x9a\xe0\xb1\x8d\xe0\xb0\x9b\xe0\xb0\xae\xe0\xb1\x88\xe0\xb0\xa8 \xe0\xb0\xaa\xe0\xb0\xa6\xe0\xb0\x82 '\xe0\xb0\xb5\xe0\xb1\x88\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xb6\xe0\xb0\xbe\xe0\xb0\xb2' \xe0\xb0\x89\xe0\xb0\x82\xe0\xb0\xa1\xe0\xb0\x82\xe0\xb0\x97 \xe0\xb0\x88 \xe0\xb0\xb5\xe0\xb0\xbf\xe0\xb0\x9a\xe0\xb0\xbf\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xb0 \xe0\xb0\xaa\xe0\xb0\xa6 \xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xaf\xe0\xb1\x8b\xe0\xb0\x97\xe0\xb0\x82\xe0\xb0\xb2\xe0\xb1\x8b, \xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xb5\xe0\xb1\x80\xe0\xb0\x95\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb0\x82\xe0\xb0\xb2\xe0\xb1\x8b \xe0\xb0\x94\xe0\xb0\x9a\xe0\xb0\xbf\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\x82 \xe0\xb0\x8e\xe0\xb0\x82\xe0\xb0\xa4 \xe0\xb0\xae\xe0\xb0\xbe\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\x82 \xe0\xb0\xb2\xe0\xb1\x87\xe0\xb0\xa6\xe0\xb1\x81. '\xe0\xb0\xb5\xe0\xb1\x88\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xaf \xe0\xb0\x95\xe0\xb0\xb3\xe0\xb0\xbe\xe0\xb0\xb6\xe0\xb0\xbe\xe0\xb0\xb2' \xe0\xb0\xa8\xe0\xb1\x81 \xe0\xb0\xb5\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xbe\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xa4\xe0\xb1\x81\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\x9f\xe0\xb1\x8d\xe0\xb0\xb2\xe0\xb1\x86, '\xe0\xb0\xb5\xe0\xb1\x88\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xb6\xe0\xb0\xbe\xe0\xb0\xb2' \xe0\xb0\xa8\xe0\xb1\x81 \xe0\xb0\xb5\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xbe\xe0\xb0\xaf\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb1\x86. \xe0\xb0\xb9\xe0\xb0\xbe\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xaa\xe0\xb0\xbf\xe0\xb0\x9f\xe0\xb0\xb2\xe0\xb1\x8d \xe0\xb0\xa8\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb1\x81\xe0\xb0\x95 \xe0\xb0\xa4\xe0\xb0\xbf\xe0\xb0\xb0\xe0\xb1\x81\xe0\xb0\x97\xe0\xb0\xa8\xe0\xb0\xbf \xe0\xb0\x95\xe0\xb0\xa0\xe0\xb0\xbf\xe0\xb0\xa8 \xe0\xb0\xaa\xe0\xb0\xa6\xe0\xb0\xae\xe0\xb1\x87\xe0\xb0\xae\xe0\xb0\xbf \xe0\xb0\x95\xe0\xb0\xbe\xe0\xb0\xa6\xe0\xb1\x81. \xe0\xb0\x95\xe0\xb0\xa8\xe0\xb1\x81\xe0\xb0\x95, \xe0\xb0\xaf\xe0\xb0\xa7\xe0\xb0\xbe\xe0\xb0\xa4\xe0\xb0\xa5\xe0\xb0\x82\xe0\xb0\x97 '\xe0\xb0\xb9\xe0\xb0\xbe\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xaa\xe0\xb0\xbf\xe0\xb0\x9f\xe0\xb0\xb2\xe0\xb1\x8d' \xe0\xb0\x85\xe0\xb0\xa8\xe0\xb0\xbf \xe0\xb0\x95\xe0\xb1\x82\xe0\xb0\xa1 \xe0\xb0\x89\xe0\xb0\x9a\xe0\xb1\x8d\xe0\xb0\x9b\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\x9a \xe0\xb0\xb5\xe0\xb0\x9a\xe0\xb1\x8d\xe0\xb0\x9a\xe0\xb1\x81; \xe0\xb0\xb2\xe0\xb0\xbf\xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\x82\xe0\xb0\xa4\xe0\xb0\xb0\xe0\xb1\x80\xe0\xb0\x95\xe0\xb0\xb0\xe0\xb0\xa3 \xe0\xb0\x9a\xe0\xb1\x87\xe0\xb0\xaf\xe0\xb0\xb5\xe0\xb0\x9a\xe0\xb1\x8d\xe0\xb0\x9a\xe0\xb1\x81. \xe0\xb0\x95\xe0\xb0\xae\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb1\x82\xe0\xb0\xa8\xe0\xb0\xbf\xe0\xb0\x9c\xe0\xb0\x82 \xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xad\xe0\xb0\xbe\xe0\xb0\xb5\xe0\xb0\xbf\xe0\xb0\xa4 \xe0\xb0\xb5\xe0\xb1\x88\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb1\x81\xe0\xb0\xb2\xe0\xb1\x81, \xe0\xb0\xa1\xe0\xb1\x86\xe0\xb0\x82\xe0\xb0\x9f\xe0\xb0\xbf\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\x9f\xe0\xb1\x8d \xe0\xb0\xb2\xe0\xb1\x81  \xe0\xb0\xae\xe0\xb0\xbe\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\x82 \xe0\xb0\xb9\xe0\xb0\xbe\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xaa\xe0\xb0\xbf\xe0\xb0\x9f\xe0\xb0\xb2\xe0\xb1\x8d \xe0\xb0\xb2\xe0\xb0\x95\xe0\xb1\x81 '\xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\x9c\xe0\xb0\xbe \xe0\xb0\xb5\xe0\xb1\x88\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xb6\xe0\xb0\xbe\xe0\xb0\xb2', '\xe0\xb0\xa6\xe0\xb0\x82\xe0\xb0\xa4 \xe0\xb0\xb5\xe0\xb1\x88\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xb6\xe0\xb0\xbe\xe0\xb0\xb2' \xe0\xb0\x85\xe0\xb0\xa8\xe0\xb0\xbf \xe0\xb0\xaa\xe0\xb1\x87\xe0\xb0\xb0\xe0\xb1\x81 \xe0\xb0\xaa\xe0\xb1\x86\xe0\xb0\x9f\xe0\xb1\x8d\xe0\xb0\x9f\xe0\xb1\x81\xe0\xb0\x95\xe0\xb1\x8a\xe0\xb0\x82\xe0\xb0\x9f\xe0\xb1\x81\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xb0\xe0\xb1\x81. \xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\x9c\xe0\xb0\xb2 \xe0\xb0\xae\xe0\xb1\x80\xe0\xb0\xa6 \xe0\xb0\xb0\xe0\xb1\x81\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xa6\xe0\xb0\xac\xe0\xb0\xa1\xe0\xb0\xbf\xe0\xb0\xa8 \xe0\xb0\x85\xe0\xb0\xb5\xe0\xb0\x95\xe0\xb0\xb0 \xe0\xb0\xaa\xe0\xb0\xa6\xe0\xb0\x82 \xe0\xb0\x86\xe0\xb0\xb8\xe0\xb1\x81\xe0\xb0\xaa\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xbf \xe0\xb0\xa8\xe0\xb0\xbf \xe0\xb0\xaa\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\xb9\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\x9a\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb1\x86. \xe0\xb0\x85\xe0\xb0\x9a\xe0\xb1\x8d\xe0\xb0\x9a\xe0\xb0\xae\xe0\xb1\x88\xe0\xb0\xa8 \xe0\xb0\xaa\xe0\xb0\xa6\xe0\xb0\x82 '\xe0\xb0\xb5\xe0\xb1\x88\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xb6\xe0\xb0\xbe\xe0\xb0\xb2' \xe0\xb0\xae\xe0\xb0\xbe\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xae\xe0\xb1\x87 \xe0\xb0\xb5\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xb5\xe0\xb0\xb9\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb0\x82\xe0\xb0\xb2\xe0\xb1\x8b \xe0\xb0\x89\xe0\xb0\x82\xe0\xb0\xa1\xe0\xb1\x86\xe0\xb0\xa1\xe0\xb0\xbf \xe0\xb0\xb5\xe0\xb0\xbf\xe0\xb0\xa7\xe0\xb0\x82\xe0\xb0\x97 \xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb1\x87\xe0\xb0\x95 \xe0\xb0\xb6\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xa7 \xe0\xb0\xa4\xe0\xb1\x80\xe0\xb0\xb8\xe0\xb0\xbf\xe0\xb0\x95\xe0\xb1\x8b\xe0\xb0\xb5\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb1\x86. \xe0\xb0\xb5\xe0\xb1\x88\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xb6\xe0\xb0\xbe\xe0\xb0\xb2, \xe0\xb0\xb9\xe0\xb0\xbe\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xaa\xe0\xb0\xbf\xe0\xb0\x9f\xe0\xb0\xb2\xe0\xb1\x8d, \xe0\xb0\xa6\xe0\xb0\xb5\xe0\xb0\xbe\xe0\xb0\x96\xe0\xb0\xbe\xe0\xb0\xa8 \xe0\xb0\x89\xe0\xb0\xaa\xe0\xb0\xaf\xe0\xb1\x8b\xe0\xb0\x97\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\x9a \xe0\xb0\xa6\xe0\xb0\x97\xe0\xb0\xbf\xe0\xb0\xa8 \xe0\xb0\xb8\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\xaf\xe0\xb1\x88\xe0\xb0\xa8 \xe0\xb0\xaa\xe0\xb0\xa6\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb1\x81!\n~\xe0\xb0\xa1\xe0\xb0\xbe.\xe0\xb0\xb0\xe0\xb0\xbe\xe0\xb0\xaa\xe0\xb1\x8b\xe0\xb0\xb2\xe0\xb1\x81 \xe0\xb0\xb8\xe0\xb0\xa4\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb0\xa8\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb0\xbe\xe0\xb0\xaf\xe0\xb0\xa3, \xe0\xb0\xaa\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb0\x95\xe0\xb1\x81\xe0\xb0\xb0\xe0\xb1\x8d\xe0\xb0\xa4\xe0\xb0\xbf, \xe0\xb0\xb5\xe0\xb0\xb0\xe0\xb0\x82\xe0\xb0\x97\xe0\xb0\xb2\xe0\xb1\x8d \xe0\xb0\x9c\xe0\xb0\xbf\xe0\xb0\xb2\xe0\xb1\x8d\xe0\xb0\xb2\xe0\xb0\xbe, \xe0\xb0\xa4\xe0\xb1\x86\xe0\xb0\xb2\xe0\xb0\x82\xe0\xb0\x97\xe0\xb0\xbe\xe0\xb0\xa3"""
1047968465264261_1048068615254246,b'This was very helpful !!!'
1019146601479781_1047939568600484,b'nice'
1047282498666191_1047761965284911,b'femur'
1046698385391269_1046770682050706,b'Fact'
1046044652123309_1046596135401494,b'Apollo Chennai'
1045531042174670_1046162905444817,b'What is well women check II... Please let me know... Usually I do well women check I...Let me know the tariff list.'
1045058175555290_1045111425549965,b'Yes'
1045058175555290_1045731018821339,b'True'
1045058175555290_1045737585487349,"b'Apply sun cream for skin, wear coolglass for eyes and drink fresh juice like apple and orange to live our life cool.'"
1042391039155337_1045025345558573,b'True'
1042391039155337_1045062592221515,b'True'
1044904102237364_1044937272234047,b' [[STICKER]]'
1043686202359154_1043691805691927,b'I give u after some days lovely'
1043686202359154_1043731555687952,b'Me Vijay Goswami Giri.no..99154 97666'
1043686202359154_1043778682349906,"b""It's available for Bangalore people?"""
1043684252359349_1043690899025351,b'thanks my pleasure I am with u'
1043680389026402_1045995828794858,b'Pls add me'
1042385845822523_1042612312466543,b'Stapes'
1041371929257248_1041398195921288,b'superb'
1041371929257248_1041402442587530,"b""What's 'the Green Corridor' ?"""
1041371929257248_1041649352562839,b'Making way for d ambulance is green corridor'
1041371929257248_1041899565871151,b'Superb'
1040681992659575_1040740845987023,b'Is it?'
1039431862784588_1040316256029482,b'It is a fact.'
1039024079492033_1039673346093773,b'but there is a problem that is we dnt have natural rivers in same condition as they were before .... #kashmir'
1039024079492033_1039717196089388,b'True'
1039020826159025_1039501512777623,b'Delet kar'
1038993429495098_1039018622825912,b' [[STICKER]]'
1038993429495098_1039034669490974,b'Appolo is great'
1038895192838255_1038946352833139,b'ei page er admin er numbar ta diven plz.r naholy ei numbr a phn diven plz plz plz.khov dorkar apnak.01846569787'
1038328782894896_1038923509502090,b'No'
1038328782894896_1038935612834213,b'Source'
1038242262903548_1038603772867397,b'Sir my fathers creatine level is 8.6 we are doing dialysis now in pragathi hospital nizamabad in telangana....they are just careless.we are more afraid ....please reply to my message what should we do further...can we should consult jubliee hills Apollo hyd'
1037629689631472_1037707519623689,b'It is fact.can be cured.'
1037600709634370_1038583576202750,b'Finally. Good.'
1037514062976368_1037519286309179,b'Laughter the best medicine Apollo Hospitals ! Cheers !'
1037514062976368_1037554809638960,b'vai vittu sirithal nooi vitu pogum well said Apollo hospital'
1037514062976368_1037578732969901,b'March 20 is the International Day of Happiness. You should plan some events around it.'
1035318026529305_1035500739844367,b'Cabbage'
1034891959905245_1035297666531341,b'TRUE'
1034890949905346_1034962246564883,b'True'
1034734279921013_1034744149920026,b'Fact'
1033601190034322_1033644216696686,b'False'
1033042773423497_1033684433359331,b'ok'
1032426913485083_1032494220145019,b'womens day'
1031337340260707_1032308516830256,b'True.'
1030806403647134_1031381373589637,"b'Dear peoples control your body before coming any problem, if problem comes immedietly contact the doctor.'"
1030686476992460_1031381750256266,b'1000000 % right.'
1030685053659269_1030865623641212,b'True'
1030797103648064_1030827056978402,b'Really!Well done!Good job'
1029446530449788_1029684280426013,b'I agreed with your point.'
1028507530543688_1029179370476504,b'nice'
1028507530543688_1030323367028771,b'100% correct.'
1028392723888502_1028425780551863,b'True'
1027369973990777_1027983473929427,b'True'
1026101280784313_1027943027266805,b'1..'
1026785120715929_1026785627382545,b'Apollo Hospitals Answer - Hyderabad #foundersday'
1026762520718189_1026763147384793,b'heart disease <3'
1026741457386962_1026742080720233,b'Apollo Hospitals Answer - Touching Lives #foundersday'
1026725477388560_1026726980721743,b'Answer - Chennai #foundersday'
1026710160723425_1026712517389856,b'You we Can. :)'
1026679277393180_1026684320726009,b'Apollo Hospitals Answer -64 #foundersday'
1026647440729697_1026680704059704,b'1983'
1026611030733338_1026856410708800,b'Congratulations Appollo Hospital Management'
1026610420733399_1026650507396057,b'Proud to be here'
1026230764104698_1026705700723871,b'Good information'
1025566194171155_1025642160830225,b'What are the symptoms'
1025098580884583_1025236424204132,b'Stay safe before spreading'
1024567094271065_1024647284263046,b'Best hospital'
1021803431214098_1023859554341819,b'Great job.'
1021802807880827_1023325877728520,b'Right'
1021802807880827_1023358327725275,b'good one'
1021802807880827_1026699904057784,b'https://www.facebook.com/Motherhood-home-health-care-1600756403532966/ [[NATIVE_TEMPLATES]]'
1021802807880827_1188106924583747,b'https://www.facebook.com/chirag.bhalgami/videos/10154341641435289'
1021802211214220_1022762624451512,b'HIII'
1022342414493533_1026700127391095,b'https://www.facebook.com/Motherhood-home-health-care-1600756403532966/ [[NATIVE_TEMPLATES]]'
1022263284501446_1022280314499743,b'shape of liver in form of tree.'
1022263284501446_1022351571159284,b'Nice'
1020705877990520_1021773411217100,b'Awesome'
1021737627887345_1021758944551880,b'Thanks ! :/'
